original_id,original_data_type,title,L1_cluster_id,L1_cluster_title,L2_cluster_id,L2_cluster_title
224,numeric,Numeric: ID 224,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
225,numeric,Numeric: ID 225,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
226,numeric,Numeric: ID 226,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
227,numeric,Numeric: ID 227,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
228,numeric,Numeric: ID 228,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
229,numeric,Numeric: ID 229,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
230,numeric,Numeric: ID 230,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
231,numeric,Numeric: ID 231,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
232,numeric,Numeric: ID 232,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
233,numeric,Numeric: ID 233,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
234,numeric,Numeric: ID 234,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
235,numeric,Numeric: ID 235,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
236,numeric,Numeric: ID 236,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
237,numeric,Numeric: ID 237,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
238,numeric,Numeric: ID 238,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
239,numeric,Numeric: ID 239,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
240,numeric,Numeric: ID 240,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
241,numeric,Numeric: ID 241,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
242,numeric,Numeric: ID 242,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
243,numeric,Numeric: ID 243,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
244,numeric,Numeric: ID 244,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
245,numeric,Numeric: ID 245,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
246,numeric,Numeric: ID 246,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
247,numeric,Numeric: ID 247,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
248,numeric,Numeric: ID 248,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
249,numeric,Numeric: ID 249,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
250,numeric,Numeric: ID 250,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
251,numeric,Numeric: ID 251,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
252,numeric,Numeric: ID 252,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
253,numeric,Numeric: ID 253,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
254,numeric,Numeric: ID 254,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
255,numeric,Numeric: ID 255,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
256,numeric,Numeric: ID 256,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
257,numeric,Numeric: ID 257,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
258,numeric,Numeric: ID 258,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
259,numeric,Numeric: ID 259,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
260,numeric,Numeric: ID 260,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
261,numeric,Numeric: ID 261,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
262,numeric,Numeric: ID 262,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
263,numeric,Numeric: ID 263,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
264,numeric,Numeric: ID 264,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
265,numeric,Numeric: ID 265,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
266,numeric,Numeric: ID 266,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
267,numeric,Numeric: ID 267,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
268,numeric,Numeric: ID 268,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
269,numeric,Numeric: ID 269,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
270,numeric,Numeric: ID 270,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
271,numeric,Numeric: ID 271,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
272,numeric,Numeric: ID 272,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
273,numeric,Numeric: ID 273,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
274,numeric,Numeric: ID 274,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
275,numeric,Numeric: ID 275,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
276,numeric,Numeric: ID 276,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
277,numeric,Numeric: ID 277,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
278,numeric,Numeric: ID 278,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
279,numeric,Numeric: ID 279,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
280,numeric,Numeric: ID 280,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
281,numeric,Numeric: ID 281,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
282,numeric,Numeric: ID 282,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
283,numeric,Numeric: ID 283,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
284,numeric,Numeric: ID 284,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
285,numeric,Numeric: ID 285,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
286,numeric,Numeric: ID 286,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
287,numeric,Numeric: ID 287,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
288,numeric,Numeric: ID 288,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
289,numeric,Numeric: ID 289,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
290,numeric,Numeric: ID 290,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
291,numeric,Numeric: ID 291,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
292,numeric,Numeric: ID 292,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
293,numeric,Numeric: ID 293,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
294,numeric,Numeric: ID 294,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
295,numeric,Numeric: ID 295,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
296,numeric,Numeric: ID 296,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
297,numeric,Numeric: ID 297,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
298,numeric,Numeric: ID 298,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
299,numeric,Numeric: ID 299,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
300,numeric,Numeric: ID 300,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
301,numeric,Numeric: ID 301,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
302,numeric,Numeric: ID 302,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
303,numeric,Numeric: ID 303,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
304,numeric,Numeric: ID 304,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
305,numeric,Numeric: ID 305,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
306,numeric,Numeric: ID 306,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
307,numeric,Numeric: ID 307,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
308,numeric,Numeric: ID 308,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
309,numeric,Numeric: ID 309,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
310,numeric,Numeric: ID 310,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
311,numeric,Numeric: ID 311,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
312,numeric,Numeric: ID 312,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
313,numeric,Numeric: ID 313,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
314,numeric,Numeric: ID 314,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
315,numeric,Numeric: ID 315,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
316,numeric,Numeric: ID 316,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
317,numeric,Numeric: ID 317,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
318,numeric,Numeric: ID 318,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
319,numeric,Numeric: ID 319,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
320,numeric,Numeric: ID 320,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
321,numeric,Numeric: ID 321,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
322,numeric,Numeric: ID 322,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
323,numeric,Numeric: ID 323,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
324,numeric,Numeric: ID 324,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
325,numeric,Numeric: ID 325,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
326,numeric,Numeric: ID 326,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
327,numeric,Numeric: ID 327,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
328,numeric,Numeric: ID 328,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
329,numeric,Numeric: ID 329,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
330,numeric,Numeric: ID 330,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
331,numeric,Numeric: ID 331,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
332,numeric,Numeric: ID 332,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
333,numeric,Numeric: ID 333,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
334,numeric,Numeric: ID 334,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
335,numeric,Numeric: ID 335,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
336,numeric,Numeric: ID 336,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
337,numeric,Numeric: ID 337,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
338,numeric,Numeric: ID 338,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
339,numeric,Numeric: ID 339,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
340,numeric,Numeric: ID 340,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
341,numeric,Numeric: ID 341,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
342,numeric,Numeric: ID 342,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
343,numeric,Numeric: ID 343,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
344,numeric,Numeric: ID 344,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
345,numeric,Numeric: ID 345,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
346,numeric,Numeric: ID 346,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
347,numeric,Numeric: ID 347,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
348,numeric,Numeric: ID 348,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
349,numeric,Numeric: ID 349,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
350,numeric,Numeric: ID 350,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
351,numeric,Numeric: ID 351,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
352,numeric,Numeric: ID 352,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
353,numeric,Numeric: ID 353,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
354,numeric,Numeric: ID 354,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
355,numeric,Numeric: ID 355,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
356,numeric,Numeric: ID 356,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
357,numeric,Numeric: ID 357,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
358,numeric,Numeric: ID 358,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
359,numeric,Numeric: ID 359,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
360,numeric,Numeric: ID 360,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
361,numeric,Numeric: ID 361,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
362,numeric,Numeric: ID 362,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
363,numeric,Numeric: ID 363,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
364,numeric,Numeric: ID 364,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
365,numeric,Numeric: ID 365,7044,"Youngish, Single, Low Tenure Subcribers",7049,"Young, Single, New Customer Retention"
366,numeric,Numeric: ID 366,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
367,numeric,Numeric: ID 367,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
368,numeric,Numeric: ID 368,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
369,numeric,Numeric: ID 369,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
370,numeric,Numeric: ID 370,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
371,numeric,Numeric: ID 371,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
372,numeric,Numeric: ID 372,7043,"Young, Single, No Dependents, Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
